,REF_AREA,TIME_PERIOD,AGE_x,SMR,RANK,AGE_y,NMR
3626,PRT,2000,Y10T19,2.03,5,_T,6.153
3627,PRT,2010,Y10T14,0.36,10,_T,-1.116
3628,PRT,2010,Y15T19,1.3,2,_T,-1.116
3629,PRT,2010,Y10T14,0.6,5,_T,-1.116
3630,PRT,2010,Y15T19,3.97,2,_T,-1.116
3631,PRT,2010,Y10T14,0.48,5,_T,-1.116
3632,PRT,2010,Y15T19,2.66,2,_T,-1.116
3633,PRT,2010,Y10T19,1.58,2,_T,-1.116
3634,PRT,2010,Y10T19,0.83,3,_T,-1.116
3635,PRT,2010,Y10T19,2.3,2,_T,-1.116
3636,PRT,2019,Y10T14,0.3,7,_T,4.252
3637,PRT,2019,Y15T19,1.2,2,_T,4.252
3638,PRT,2019,Y10T14,0.14,12,_T,4.252
3639,PRT,2019,Y15T19,2.52,2,_T,4.252
3640,PRT,2019,Y10T14,0.22,9,_T,4.252
3641,PRT,2019,Y15T19,1.87,2,_T,4.252
3642,PRT,2019,Y10T19,1.07,2,_T,4.252
3643,PRT,2019,Y10T19,0.76,2,_T,4.252
3644,PRT,2019,Y10T19,1.37,2,_T,4.252
3645,PRY,2000,Y10T14,1.73,10,_T,-3.095
3646,PRY,2000,Y15T19,9.69,1,_T,-3.095
3647,PRY,2000,Y10T14,1.04,14,_T,-3.095
3648,PRY,2000,Y15T19,4.04,4,_T,-3.095
3649,PRY,2000,Y10T14,1.38,10,_T,-3.095
3650,PRY,2000,Y15T19,6.8,3,_T,-3.095
3651,PRY,2000,Y10T19,3.94,4,_T,-3.095
3652,PRY,2000,Y10T19,5.49,1,_T,-3.095
3653,PRY,2000,Y10T19,2.46,6,_T,-3.095
3654,PRY,2010,Y10T14,1.63,5,_T,-4.527
3655,PRY,2010,Y15T19,4.89,2,_T,-4.527
